617,Cheese - Parmesan Grated,,false,2.9,,70,2022-03-26 20:20:04,2021-04-27 08:54:40,2021-11-28 17:28:46,5,2
618,Extract - Lemon,,false,9.75,,62,2022-03-16 07:04:26,2022-01-01 19:41:36,2022-01-19 02:19:46,1,2
619,Squeeze Bottle,,true,16.35,,68,2022-02-16 09:13:36,2021-12-27 12:29:13,2021-11-12 06:17:48,3,59
620,Wine - Malbec Trapiche Reserve,,false,14.96,,90,2022-02-11 12:34:17,2021-06-06 00:47:28,2021-12-27 20:05:39,2,79
621,Wine - Barbera Alba Doc 2001,,false,15.37,,89,2022-04-11 15:51:58,2021-03-26 08:00:58,2021-11-04 02:14:28,4,53
622,Tomatoes Tear Drop Yellow,,true,6.16,,25,2022-04-22 23:29:35,2021-03-07 16:26:49,2021-10-21 03:52:45,2,46
623,Wine - Gewurztraminer Pierre,,false,22.48,,62,2022-03-01 21:42:50,2021-04-29 20:26:57,2021-11-14 09:15:04,3,32
624,Table Cloth 62x120 Colour,,false,10.5,,16,2022-06-24 12:33:15,2021-02-02 04:30:16,2021-12-07 13:11:36,5,57
625,General Purpose Trigger,,false,16.48,,22,2022-04-17 15:08:05,2021-05-24 17:58:36,2021-11-24 21:23:19,4,97
626,Spice - Chili Powder Mexican,,false,4.55,,63,2022-06-21 17:38:55,2021-01-26 15:58:41,2021-10-23 16:50:54,3,81
627,Soup Campbells Beef With Veg,,false,4.36,,19,2022-02-18 21:37:34,2021-04-16 19:05:15,2021-12-02 21:45:35,1,42
628,"Lamb - Shoulder, Boneless",,false,8.45,,16,2022-02-04 01:47:38,2021-12-14 09:34:38,2021-12-18 04:33:17,4,26
629,Sprite - 355 Ml,,true,1.95,,79,2022-04-07 23:34:20,2021-10-17 16:02:21,2021-11-29 17:16:10,4,87
630,Squid - U - 10 Thailand,,true,15.34,,52,2022-05-30 10:11:27,2021-07-02 18:25:05,2021-10-20 23:20:31,2,43
631,Sardines,,true,4.24,,27,2022-03-15 01:26:33,2021-08-28 17:44:24,2021-10-07 02:10:53,5,50
632,Pepper - Gypsy Pepper,,true,4.92,,7,2022-03-18 11:23:26,2021-07-18 20:18:42,2022-01-06 03:35:08,5,15
633,"Sauce - Black Current, Dry Mix",,false,6.09,,57,2022-06-23 00:58:26,2021-09-13 10:42:12,2021-10-29 06:04:47,2,79
634,Bacon Strip Precooked,,false,4.91,,34,2022-05-18 19:27:09,2021-08-16 08:14:42,2021-11-10 04:26:24,2,92
635,Sansho Powder,,false,9.94,,23,2022-03-23 02:45:55,2021-08-08 02:10:32,2021-11-26 12:09:12,4,47
636,"Rum - Light, Captain Morgan",,false,15.91,,14,2022-04-29 16:42:20,2021-08-23 19:02:12,2022-01-04 02:16:44,2,19
637,Liqueur - Melon,,false,20.19,,90,2022-02-14 22:46:48,2021-03-09 13:39:27,2021-10-31 01:11:36,2,11
638,"Tea - Darjeeling, Azzura",,true,19.72,,7,2022-05-14 20:28:24,2021-11-14 16:45:11,2022-01-13 21:48:21,2,36
639,Nori Sea Weed,,true,19.52,,20,2022-02-21 08:44:52,2021-11-09 10:16:15,2021-12-09 00:02:47,3,54
640,Puree - Kiwi,,true,11.33,,77,2022-06-19 14:28:33,2021-06-07 03:27:50,2021-09-27 19:06:40,1,74
641,Canada Dry,,false,12.44,,79,2022-06-23 15:19:30,2021-11-02 08:14:59,2021-10-19 02:32:20,2,70
642,Apple - Northern Spy,,false,15.7,,18,2022-06-11 06:26:44,2022-01-17 14:18:37,2021-11-06 15:12:25,4,95
643,Fennel - Seeds,,false,12.62,,2,2022-05-12 10:36:26,2021-02-20 04:37:49,2021-11-27 15:04:01,3,29
644,Lamb - Bones,,false,5.6,,90,2022-02-27 22:17:36,2021-10-29 03:37:33,2021-12-25 20:44:27,3,65
645,"Wine - White, Mosel Gold",,true,12.86,,3,2022-05-26 10:19:50,2021-05-27 05:38:47,2022-01-23 22:59:27,5,18
646,Soup - Campbells Mushroom,,false,15.98,,18,2022-05-20 09:48:19,2021-06-17 02:51:12,2021-12-10 17:09:09,2,54
647,"Cheese - Mozzarella, Shredded",,true,2.16,,47,2022-03-09 18:06:57,2021-10-21 15:57:30,2021-09-27 12:35:11,5,91
648,Tofu - Soft,,true,7.76,,60,2022-02-22 10:56:41,2021-06-12 21:42:45,2021-11-03 16:06:42,4,99
649,Wine - Crozes Hermitage E.,,false,10.78,,78,2022-04-14 01:38:07,2021-08-14 04:10:53,2021-11-03 02:15:36,1,37
650,"Coffee - Colombian, Portioned",,false,4.99,,21,2022-03-13 22:40:47,2021-03-17 14:39:39,2021-10-13 15:53:21,1,51
651,Grapes - Green,,false,20.34,,58,2022-03-08 00:20:34,2021-09-15 18:05:35,2022-01-12 14:46:50,2,84
652,Bread - Frozen Basket Variety,,true,8.29,,32,2022-05-15 21:27:45,2021-06-17 07:41:22,2021-11-24 02:02:55,5,3
653,"Wine - White, Colubia Cresh",,false,16.3,,1,2022-05-21 01:45:25,2021-06-17 03:53:38,2021-11-09 07:37:10,2,8
654,Monkfish Fresh - Skin Off,,true,23.99,,49,2022-02-21 19:26:46,2021-08-27 10:56:30,2021-11-24 12:13:31,4,68
655,Sugar - Splenda Sweetener,,false,11.58,,12,2022-04-18 19:58:42,2021-05-17 00:14:31,2021-09-25 14:56:56,2,85
656,"Pork - Tenderloin, Fresh",,false,19.36,,63,2022-05-06 04:47:37,2021-10-09 12:08:00,2021-11-10 12:00:28,4,45
657,Pork - Liver,,true,5.78,,82,2022-03-08 16:19:20,2021-05-24 04:52:39,2022-01-07 21:04:35,5,24
658,Flower - Dish Garden,,false,5.9,,45,2022-06-10 22:18:51,2021-04-22 05:10:43,2021-11-09 09:15:25,2,93
659,"Soup - Knorr, Classic Can. Chili",,false,4.66,,85,2022-03-17 21:05:35,2021-05-04 10:00:10,2021-12-07 16:03:06,4,55
660,Tomato - Peeled Italian Canned,,true,19.54,,97,2022-05-04 19:28:15,2021-11-26 05:46:24,2021-11-27 16:30:04,2,39
661,"Chicken - Base, Ultimate",,true,2.04,,51,2022-06-18 21:33:58,2021-05-14 04:53:57,2021-12-10 06:33:21,3,49
662,Wine - Vovray Sec Domaine Huet,,false,16.07,,64,2022-06-23 21:25:36,2021-02-27 22:19:25,2021-12-26 02:50:37,5,74
663,Corn Kernels - Frozen,,false,12.44,,54,2022-05-19 02:09:24,2021-04-21 01:35:05,2022-01-03 16:32:55,5,95
664,Curry Powder,,true,6.94,,80,2022-02-10 17:58:14,2021-06-23 12:44:57,2022-01-06 08:22:06,5,26
665,Wine - Remy Pannier Rose,,false,7.47,,26,2022-06-10 20:15:37,2021-03-29 04:43:11,2021-10-21 01:08:21,3,72
666,Zucchini - Yellow,,true,17.59,,4,2022-03-01 02:17:10,2021-04-21 13:52:51,2021-12-28 23:43:54,2,64
667,"Champagne - Brights, Dry",,true,5.46,,64,2022-05-22 17:39:19,2021-10-30 09:07:20,2021-11-04 00:58:40,5,80
668,Wine - Casablanca Valley,,true,11.13,,77,2022-06-18 18:53:27,2021-11-30 03:52:56,2021-11-24 01:48:01,5,8
669,Yoplait - Strawbrasp Peac,,true,9.54,,76,2022-04-16 08:53:19,2021-03-30 16:27:51,2022-01-16 17:49:34,4,36
670,Crackers - Graham,,false,5.14,,56,2022-03-21 07:32:25,2021-04-02 00:53:43,2021-11-06 07:44:55,4,70
671,Cup - 4oz Translucent,,true,3.4,,63,2022-06-12 12:06:36,2022-01-02 07:57:07,2021-12-03 00:12:07,2,90
672,Fondant - Icing,,false,9.73,,52,2022-04-20 13:16:57,2021-01-29 14:22:37,2021-10-10 01:29:12,2,65
673,Olives - Nicoise,,true,10.34,,26,2022-04-12 21:15:36,2021-10-09 13:35:46,2022-01-07 08:19:17,1,21
674,Juice - Orangina,,true,8.16,,39,2022-05-05 18:14:21,2021-11-18 20:56:56,2021-11-04 17:33:45,1,68
675,Whmis Spray Bottle Graduated,,false,9.49,,50,2022-06-12 15:54:18,2021-05-01 20:19:06,2021-11-05 22:31:09,2,82
676,Red Currant Jelly,,true,19.16,,91,2022-03-28 01:40:14,2021-12-21 08:06:25,2021-11-19 07:09:25,1,97
677,Aspic - Amber,,true,13.16,,3,2022-04-21 04:01:25,2021-06-14 14:43:39,2021-10-15 17:35:25,5,29
678,"Hickory Smoke, Liquid",,true,9.33,,13,2022-02-23 17:09:55,2021-05-05 02:44:41,2021-11-24 21:18:38,3,65
679,"Cheese - Mozzarella, Buffalo",,true,4.15,,66,2022-01-27 02:56:22,2021-03-30 14:19:32,2021-11-03 11:32:30,5,60
680,Salt - Kosher,,true,5.42,,100,2022-02-08 10:34:54,2021-06-06 00:08:06,2022-01-23 21:24:51,1,94
681,Chicken Giblets,,false,3.61,,84,2022-03-06 14:24:48,2021-09-25 04:34:19,2021-11-14 05:38:52,1,39
682,Cheese - Bocconcini,,false,19.12,,69,2022-06-08 06:32:06,2021-08-27 19:05:23,2021-12-01 12:59:19,3,57
683,Ice Cream - Chocolate,,true,11.21,,69,2022-02-20 06:42:52,2021-10-12 08:05:49,2021-10-07 03:33:25,5,41
684,Cheese - Feta,,false,6.4,,79,2022-02-07 23:50:38,2022-01-14 17:09:21,2022-01-02 16:13:20,4,19
685,Canadian Emmenthal,,true,18.82,,37,2022-04-05 21:51:09,2021-04-16 03:54:47,2021-12-03 14:47:23,2,99
686,Pate - Peppercorn,,true,22.78,,33,2022-01-29 09:21:23,2021-07-12 04:24:30,2021-10-14 03:53:12,5,78
687,Longos - Grilled Chicken With,,true,23.54,,60,2022-02-01 22:43:44,2021-07-23 14:46:22,2021-11-05 04:41:58,5,13
688,"Soup - Clam Chowder, Dry Mix",,true,23.41,,25,2022-05-17 16:28:56,2021-08-26 17:26:27,2022-01-01 16:33:54,5,77
689,Ecolab Silver Fusion,,true,5.12,,95,2022-04-19 06:41:05,2021-10-18 09:43:59,2021-11-10 19:43:07,3,74
690,Flour - Chickpea,,false,23.15,,10,2022-04-30 05:37:59,2021-04-16 20:27:20,2021-10-23 09:28:36,5,50
691,Pepper - Pablano,,true,18.58,,18,2022-05-26 12:45:14,2021-11-23 08:03:06,2021-12-30 18:16:35,3,55
692,Steamers White,,false,9.08,,84,2022-05-01 08:02:43,2021-08-18 10:40:06,2021-11-15 02:33:55,4,92
693,"Halibut - Whole, Fresh",,false,12.53,,46,2022-05-06 20:59:51,2021-08-24 01:26:54,2021-10-26 22:01:18,1,5
694,Beef - Tenderloin - Aa,,false,22.05,,100,2022-06-09 13:42:16,2021-06-29 10:25:03,2021-11-23 04:06:17,1,58
695,Food Colouring - Red,,false,19.33,,92,2022-03-15 13:35:31,2021-04-15 20:17:58,2021-12-23 08:32:40,4,86
696,"Leeks - Baby, White",,true,11.11,,43,2022-03-09 11:18:38,2021-03-20 22:23:12,2022-01-17 20:50:37,1,38
697,Tamarind Paste,,true,21.87,,30,2022-03-24 00:18:18,2021-01-25 14:10:40,2021-11-12 05:33:52,2,46
698,Vodka - Smirnoff,,false,15.72,,19,2022-03-09 15:58:03,2021-11-08 14:26:04,2021-12-01 18:11:30,4,36
699,Curry Powder Madras,,false,14.06,,57,2022-06-20 14:23:30,2021-06-03 18:24:29,2021-12-09 19:22:46,3,95
700,"Stock - Beef, White",,true,24.5,,31,2022-06-08 18:20:51,2021-04-20 18:39:12,2021-11-20 14:56:05,2,3
701,Milk - Condensed,,false,11.27,,88,2022-02-25 06:22:58,2021-09-03 01:25:02,2021-12-07 13:07:59,2,21
702,Tea - Grapefruit Green Tea,,true,4.1,,100,2022-03-18 08:49:36,2021-08-31 19:16:28,2021-12-10 14:06:15,4,4
703,Daikon Radish,,false,5.67,,7,2022-04-24 02:22:11,2022-01-16 09:20:48,2022-01-20 15:14:50,3,43
704,"Ice - Clear, 300 Lb For Carving",,true,8.7,,64,2022-04-14 06:41:55,2021-02-23 07:09:31,2021-10-28 11:27:44,2,26
705,"Soda Water - Club Soda, 355 Ml",,true,2.84,,33,2022-04-29 02:49:57,2021-02-15 05:40:43,2021-12-08 16:44:36,2,77
706,Sauce - Thousand Island,,false,19.29,,34,2022-06-11 18:52:08,2022-01-15 17:36:56,2021-11-29 04:03:58,3,73
707,"Wine - Saint - Bris 2002, Sauv",,false,11.21,,82,2022-02-05 00:41:33,2021-06-26 10:05:14,2021-11-13 13:07:37,2,57
708,"Mushroom - Enoki, Fresh",,false,9.8,,1,2022-06-08 10:21:31,2021-02-27 18:36:38,2021-12-10 02:51:25,4,63
709,Glaze - Apricot,,true,24.63,,6,2022-05-02 07:17:28,2021-11-06 14:16:27,2021-11-18 09:29:55,4,78
710,Plasticspoonblack,,true,7.77,,33,2022-04-08 19:43:05,2022-01-10 10:22:59,2021-11-03 19:38:16,4,81
711,"Sauce - Apple, Unsweetened",,false,15.76,,13,2022-05-31 18:27:33,2021-05-26 12:05:05,2021-12-09 02:43:31,1,43
712,Wine - Gewurztraminer Pierre,,true,19.05,,36,2022-02-01 10:29:45,2021-03-02 22:15:31,2021-11-26 09:06:50,5,36
713,Scotch - Queen Anne,,false,20.89,,30,2022-06-06 19:09:29,2022-01-09 14:52:22,2022-01-18 17:07:11,4,70
714,"Soup - Campbells, Classic Chix",,true,14.41,,66,2022-05-28 16:12:11,2021-07-10 07:39:48,2021-11-20 09:44:20,3,66
715,"Wine - Red, Gamay Noir",,true,8.78,,91,2022-05-14 22:50:42,2021-03-14 11:04:52,2022-01-16 10:56:45,5,36
716,Lentils - Green Le Puy,,false,4.3,,91,2022-06-20 22:26:36,2021-03-28 10:45:54,2021-11-17 06:52:11,1,61
717,Milkettes - 2%,,true,6.26,,88,2022-02-27 07:02:33,2021-05-23 15:28:55,2021-10-28 09:54:58,3,59
718,Ham - Virginia,,false,12.39,,90,2022-04-23 08:09:17,2021-08-29 15:47:52,2021-11-21 07:34:11,3,95
719,"Pasta - Lasagna Noodle, Frozen",,true,1.84,,91,2022-05-07 14:59:09,2021-05-07 13:58:58,2021-10-19 18:06:47,5,51
720,Carbonated Water - Raspberry,,false,13.74,,14,2022-02-17 16:04:05,2021-02-25 21:24:46,2021-10-26 11:34:57,4,44
721,Wine - Alicanca Vinho Verde,,false,19.44,,28,2022-06-15 04:44:12,2021-12-12 07:06:12,2021-10-05 19:19:01,1,80
722,Quail - Jumbo,,true,8.5,,75,2022-02-23 02:23:01,2021-06-03 10:20:48,2022-01-10 04:33:47,3,67
723,Laundry - Bag Cloth,,false,18.75,,70,2022-05-07 16:04:51,2021-12-26 13:40:27,2021-10-03 17:49:44,3,64
724,Soup - Campbellschix Stew,,true,9.1,,88,2022-06-10 14:14:17,2021-04-21 16:04:54,2021-12-16 16:26:11,1,48
725,Cucumber - English,,false,22.98,,38,2022-03-07 11:25:32,2021-07-15 16:00:34,2021-11-06 02:35:50,3,86
726,Cup - Translucent 7 Oz Clear,,false,4.73,,1,2022-03-24 17:57:00,2021-05-01 19:42:20,2021-10-10 20:44:34,4,89
727,Table Cloth 72x144 White,,true,24.1,,37,2022-02-12 20:47:19,2021-07-06 21:40:35,2022-01-09 19:13:45,5,72
728,Dehydrated Kelp Kombo,,false,11.37,,89,2022-03-21 00:39:40,2021-05-09 17:00:26,2021-12-26 20:00:50,2,56
729,Laundry - Bag Cloth,,true,13.73,,27,2022-02-28 09:14:44,2021-03-16 11:27:49,2021-10-07 09:59:04,3,25
730,Celery Root,,false,20.79,,4,2022-05-07 16:26:27,2021-11-04 01:21:50,2021-10-23 19:59:06,1,30
731,Chicken Giblets,,false,12.86,,76,2022-03-24 23:52:56,2021-02-11 14:24:57,2021-11-26 19:35:45,1,94
732,"Shrimp - 16/20, Peeled Deviened",,true,11.28,,18,2022-03-21 17:37:10,2021-05-03 09:34:01,2021-09-27 08:58:12,1,26
733,Pickles - Gherkins,,true,6.11,,38,2022-02-06 08:28:46,2021-11-27 07:41:10,2021-09-25 16:54:35,1,56
734,Wasabi Paste,,true,14.05,,41,2022-06-04 03:56:14,2022-01-15 15:51:41,2021-11-23 11:06:25,1,98
735,Beer - Labatt Blue,,true,19.9,,35,2022-02-21 21:13:19,2021-08-01 17:57:51,2022-01-22 11:58:51,2,43
736,Cherries - Frozen,,true,12.17,,33,2022-03-14 22:08:34,2021-08-27 10:50:54,2021-12-11 16:16:26,4,32
737,Rosemary - Dry,,false,5.83,,81,2022-02-19 20:30:36,2021-08-09 01:08:16,2021-11-28 21:50:50,3,78
738,Salami - Genova,,true,22.96,,12,2022-03-30 23:05:11,2021-10-12 16:39:49,2021-11-03 10:46:40,3,53
739,"Beef - Tongue, Cooked",,true,13.12,,16,2022-02-22 04:46:25,2021-07-06 09:53:07,2022-01-21 15:06:26,1,96
740,Crackers - Graham,,false,16.16,,16,2022-04-21 00:55:45,2021-12-16 01:09:01,2021-11-12 18:42:22,4,16
741,Beer - Fruli,,false,2.33,,53,2022-02-18 22:11:10,2021-11-10 01:53:45,2021-11-01 12:05:44,4,23
742,Syrup - Monin - Granny Smith,,true,3.46,,7,2022-03-17 20:12:51,2021-11-22 04:18:19,2021-10-30 14:04:14,4,11
743,Vinegar - White Wine,,true,5.56,,6,2022-01-25 05:15:03,2021-06-24 14:12:16,2021-11-16 19:25:42,4,51
744,Cumin - Ground,,true,2.81,,80,2022-05-05 06:53:16,2021-09-27 16:34:55,2022-01-19 22:12:49,1,14
745,Basil - Pesto Sauce,,true,4.56,,25,2022-03-22 19:48:26,2021-11-23 09:41:12,2021-12-28 20:01:10,3,66
746,Wine - Maipo Valle Cabernet,,true,4.84,,8,2022-02-28 00:14:13,2021-10-05 18:43:06,2021-11-24 10:59:28,2,63
747,"Quail - Whole, Boneless",,true,18.84,,89,2022-04-13 22:40:29,2021-07-06 04:10:30,2022-01-16 19:08:08,5,53
748,Propel Sport Drink,,false,18.73,,14,2022-05-25 05:42:41,2021-08-31 14:04:05,2021-11-28 09:18:13,5,25
749,Tandoori Curry Paste,,false,23.51,,72,2022-03-21 18:16:20,2021-03-03 07:20:49,2021-10-30 00:49:04,5,72
750,Beef Tenderloin Aaa,,true,9.5,,45,2022-03-12 13:22:15,2021-09-22 15:11:44,2021-09-26 05:02:41,5,94
751,Pickerel - Fillets,,false,22.23,,41,2022-03-07 16:12:33,2021-06-15 17:45:29,2021-10-22 05:50:26,2,27
752,Mousse - Passion Fruit,,true,7.33,,6,2022-03-08 16:09:37,2021-06-22 09:52:08,2021-10-22 10:39:12,5,86
753,Sauce - Sesame Thai Dressing,,true,15.58,,52,2022-04-26 21:08:31,2021-06-26 15:22:46,2021-11-20 13:17:01,2,58
754,Extract - Rum,,true,5.02,,56,2022-04-30 18:17:23,2021-09-27 07:48:16,2021-10-02 10:21:13,4,39
755,Mushroom - King Eryingii,,true,17.14,,59,2022-02-17 11:34:57,2021-08-06 21:50:18,2021-09-29 05:10:55,5,80
756,"Pail - 15l White, With Handle",,true,2.82,,58,2022-02-08 14:58:28,2021-02-11 03:31:34,2021-12-29 18:07:08,5,15
757,Rhubarb,,false,15.27,,2,2022-03-11 01:29:05,2021-09-17 22:57:07,2021-12-09 10:42:28,1,100
758,Peppercorns - Pink,,false,5.04,,23,2022-02-19 12:58:51,2021-01-31 04:31:40,2021-11-10 07:39:28,3,75
759,Sugar - Crumb,,true,6.19,,16,2022-04-24 06:18:08,2021-10-16 17:39:32,2022-01-24 20:07:41,1,2
760,Wine - Alicanca Vinho Verde,,true,2.51,,27,2022-01-28 08:59:45,2021-10-05 00:52:25,2021-10-17 06:44:33,4,73
761,Lettuce - Boston Bib - Organic,,false,15.38,,11,2022-03-12 21:04:38,2021-08-03 19:40:22,2021-11-14 03:17:16,2,99
762,Grenadillo,,false,19.53,,65,2022-02-06 23:02:21,2021-02-21 06:58:13,2021-12-07 21:03:56,3,28
763,Praline Paste,,false,15.85,,65,2022-03-31 08:00:32,2021-12-23 15:26:57,2021-10-06 03:01:23,4,57
764,"Jam - Raspberry,jar",,false,22.26,,64,2022-02-03 09:47:14,2021-03-20 01:00:47,2021-12-28 18:37:44,1,50
765,Beef - Prime Rib Aaa,,false,20.78,,80,2022-02-07 13:43:44,2021-07-31 01:51:15,2021-11-20 21:52:44,3,85
766,Sauce - Demi Glace,,false,9.15,,38,2022-02-06 01:37:37,2021-05-02 13:07:27,2021-10-11 05:22:45,3,18
767,"Pepper - Black, Crushed",,false,19.57,,34,2022-06-09 18:14:54,2021-06-25 12:59:53,2021-11-11 08:13:56,4,70
768,Muffin Mix - Morning Glory,,false,12.93,,5,2022-05-16 04:08:43,2021-04-25 05:13:18,2021-10-28 17:57:20,1,73
769,Cheese - Cheddarsliced,,false,8.09,,93,2022-05-19 05:30:10,2021-08-04 05:52:54,2022-01-08 10:45:17,2,29
770,Beef - Montreal Smoked Brisket,,false,24.16,,19,2022-04-09 00:09:27,2021-06-28 01:58:52,2021-11-18 07:12:52,5,89
771,"Shrimp - 16/20, Iqf, Shell On",,true,17.38,,9,2022-05-23 08:28:22,2021-06-30 17:22:45,2022-01-15 22:52:03,4,51
772,Toamtoes 6x7 Select,,true,5.93,,73,2022-05-13 13:06:47,2021-07-07 14:49:13,2022-01-22 04:32:52,3,1
773,Wine - Vineland Estate Semi - Dry,,false,16.15,,67,2022-03-13 19:53:08,2021-12-21 09:30:04,2021-12-26 14:35:11,2,80
774,Bread - Raisin,,true,9.03,,39,2022-02-09 08:11:02,2021-11-01 03:40:50,2021-12-10 16:27:17,1,42
775,Hand Towel,,false,3.77,,23,2022-04-03 00:56:33,2021-09-29 15:06:10,2022-01-21 13:19:29,1,5
776,Onions - Cippolini,,true,20.24,,59,2022-03-04 09:06:54,2021-01-27 18:30:55,2021-11-09 16:03:10,2,86
777,Onions - Red Pearl,,false,23.0,,19,2022-03-22 16:01:44,2021-07-06 01:54:19,2021-10-04 03:04:30,4,47
778,Juice - Lagoon Mango,,false,2.53,,24,2022-02-14 18:04:02,2021-05-02 11:53:25,2022-01-03 21:45:43,5,94
779,Wine - Two Oceans Cabernet,,true,7.31,,8,2022-03-14 08:41:34,2021-07-26 09:36:59,2021-11-10 04:07:19,3,62
780,Spinach - Spinach Leaf,,false,10.13,,57,2022-06-15 00:16:58,2021-05-03 12:30:48,2021-10-04 21:13:19,3,2
781,Beer - Camerons Cream Ale,,true,9.08,,57,2022-03-23 15:01:29,2021-04-19 08:11:45,2022-01-16 13:28:29,5,9
782,"Onions - Dried, Chopped",,false,14.87,,24,2022-03-10 11:32:42,2021-10-11 06:41:02,2021-10-25 17:22:56,1,65
783,Broom Handle,,true,14.31,,63,2022-05-23 17:01:41,2021-03-21 20:57:43,2021-12-15 05:11:09,4,43
784,"Rum - Cream, Amarula",,false,17.18,,29,2022-04-18 05:06:14,2021-03-24 18:38:32,2021-09-29 04:46:07,4,81
785,Beer - Rickards Red,,false,15.51,,89,2022-06-06 14:18:28,2021-02-05 11:56:59,2022-01-04 19:25:41,5,1
786,Corn - Mini,,true,10.68,,6,2022-01-27 10:36:30,2021-02-22 01:31:25,2021-11-23 16:23:33,2,71
787,"Nestea - Ice Tea, Diet",,false,21.68,,61,2022-04-01 18:44:58,2021-06-13 00:27:57,2021-10-31 09:11:12,3,86
788,Long Island Ice Tea,,true,5.46,,91,2022-02-15 06:03:16,2021-01-28 11:23:51,2021-10-17 05:59:47,3,47
789,Dc - Frozen Momji,,false,11.51,,28,2022-06-18 00:48:41,2021-06-07 05:53:42,2021-12-21 23:53:19,5,33
790,Yams,,false,8.78,,72,2022-04-29 01:42:06,2021-12-08 05:19:27,2021-11-24 08:07:21,2,42
791,Pastry - Lemon Danish - Mini,,false,13.36,,13,2022-06-15 21:27:45,2021-08-28 19:32:49,2021-12-26 02:19:39,2,78
792,Soup - Campbells Tomato Ravioli,,true,24.6,,83,2022-05-14 19:33:27,2021-03-08 08:40:10,2021-11-13 23:33:00,1,49
793,Chicken - Wieners,,true,3.45,,24,2022-05-19 14:20:19,2021-12-24 23:07:08,2021-11-17 21:21:18,3,52
794,Mince Meat - Filling,,true,19.46,,26,2022-04-28 10:57:25,2021-09-08 03:34:41,2021-11-21 02:12:01,5,13
795,Alize Sunset,,false,23.65,,61,2022-02-22 01:09:27,2021-06-01 01:14:06,2021-11-22 17:55:17,2,44
796,Lemon Pepper,,false,15.96,,45,2022-02-15 00:13:19,2021-02-14 04:07:23,2021-11-04 16:51:34,2,42
797,"Juice - Apple, 1.36l",,true,17.3,,4,2022-04-23 19:10:02,2021-10-02 09:22:47,2021-12-13 23:48:19,4,43
798,Corn Kernels - Frozen,,true,14.34,,56,2022-04-13 05:13:49,2021-12-17 07:42:59,2021-11-20 22:44:58,4,60
799,Sugar - Crumb,,false,8.33,,97,2022-04-13 08:01:40,2021-02-11 21:36:30,2021-12-26 07:40:05,3,46
800,Knife Plastic - White,,false,8.52,,99,2022-06-14 05:44:21,2021-12-07 22:44:39,2021-10-16 05:55:21,3,76
801,Dooleys Toffee,,false,1.02,,1,2022-03-03 06:40:32,2021-08-29 18:38:10,2021-12-31 11:08:17,4,39
802,Fork - Plastic,,true,18.98,,36,2022-06-20 21:07:25,2021-05-29 22:19:00,2021-12-10 06:09:28,1,90
803,Salt - Sea,,false,7.82,,9,2022-02-25 18:27:05,2021-12-09 14:52:03,2021-12-20 19:47:36,2,16
804,Yeast Dry - Fermipan,,true,9.58,,15,2022-05-23 05:00:16,2021-11-17 11:20:07,2022-01-16 16:01:21,5,12
805,Bonito Flakes - Toku Katsuo,,true,20.26,,97,2022-02-18 01:15:12,2021-12-18 04:16:14,2022-01-21 19:51:05,3,4
806,Appetizer - Southwestern,,true,6.43,,31,2022-05-25 13:49:07,2021-09-09 10:25:33,2021-11-07 17:17:35,2,30
807,Corn - On The Cob,,true,16.34,,98,2022-03-17 01:50:24,2021-01-29 06:51:02,2021-11-19 23:29:05,4,86
808,Sesame Seed,,false,13.12,,50,2022-03-02 15:54:25,2021-08-20 03:25:31,2021-12-11 16:13:12,2,84
809,Lemon Tarts,,false,6.73,,55,2022-02-03 16:05:13,2021-01-31 07:41:41,2021-10-04 01:39:25,2,45
810,"Pork - Butt, Boneless",,false,20.46,,100,2022-04-02 18:35:46,2021-08-20 01:08:49,2022-01-07 08:44:48,4,13
811,Basil - Thai,,true,6.26,,96,2022-06-01 06:05:20,2021-04-22 01:24:59,2021-10-04 01:48:03,2,79
812,Table Cloth 91x91 Colour,,false,10.27,,72,2022-03-26 23:24:22,2021-12-17 18:55:40,2021-12-12 14:48:37,2,13
813,Pepper - Green Thai,,false,11.01,,62,2022-05-09 04:47:03,2021-05-19 18:31:17,2021-12-14 08:52:44,1,40
814,Sauce - Ranch Dressing,,false,13.66,,72,2022-04-28 15:22:17,2021-11-28 13:14:38,2021-12-20 01:02:16,3,25
815,"Nut - Pine Nuts, Whole",,false,17.56,,25,2022-01-27 21:00:10,2022-01-05 12:51:26,2021-12-25 06:21:16,2,6
816,Oil - Macadamia,,true,18.17,,91,2022-03-01 03:28:31,2021-02-10 02:10:37,2021-12-10 03:35:45,5,58
817,Salt And Pepper Mix - White,,true,19.96,,99,2022-02-26 17:42:49,2021-09-08 18:41:25,2021-10-17 12:08:32,4,39
818,Wine - Chardonnay South,,true,6.14,,23,2022-04-14 13:19:27,2021-06-25 10:20:53,2021-11-18 10:26:53,2,31
819,Dried Apple,,true,18.01,,13,2022-02-14 02:07:54,2021-04-23 00:24:24,2022-01-07 11:18:49,2,72
820,Wine - Tribal Sauvignon,,false,21.93,,19,2022-03-16 00:44:39,2021-03-10 01:22:04,2021-11-14 04:39:04,1,92
821,Zucchini - Yellow,,true,15.55,,81,2022-03-01 04:26:49,2021-07-11 17:16:39,2021-11-10 07:24:37,3,21
822,Fennel - Seeds,,false,22.7,,7,2022-04-15 13:09:28,2021-06-10 02:54:59,2021-10-10 02:38:19,4,9
